Date	Day	MaxCore	VerticesInMaxCore	ProcessingTime(ms)
2014-09-02	2059	1	5	4036.05
2014-09-03	2060	1	5	3859.40
2014-09-04	2061	1	5	4022.56
2014-09-05	2062	1	5	3809.36
2014-09-06	2063	1	5	3526.06
2014-09-07	2064	1	5	3686.46
2014-09-08	2065	1	5	4511.64
2014-09-09	2066	1	5	4789.39
2014-09-10	2067	1	5	4154.97
2014-09-11	2068	1	5	3884.85
2014-09-12	2069	1	5	3946.45
2014-09-13	2070	1	5	3818.79
2014-09-14	2071	1	5	3858.27
2014-09-15	2072	1	5	4570.73
2014-09-16	2073	1	5	4932.16
2014-09-17	2074	1	5	4881.59
2014-09-18	2075	1	5	4708.73
2014-09-19	2076	1	5	4395.43
2014-09-20	2077	1	5	4019.37
2014-09-21	2078	1	5	3761.21
2014-09-22	2079	1	5	4831.92
2014-09-23	2080	1	5	5031.66
2014-09-24	2081	1	5	5016.61
2014-09-25	2082	1	5	5408.74
2014-09-26	2083	1	5	5304.12
2014-09-27	2084	1	5	4273.06
2014-09-28	2085	1	5	4377.23
2014-09-29	2086	1	5	5109.85
2014-09-30	2087	1	5	5316.71
2014-10-01	2088	1	5	5178.38
2014-10-02	2089	1	5	4870.09
2014-10-03	2090	1	5	5705.07
2014-10-04	2091	1	5	5327.58
2014-10-05	2092	1	5	5074.07
2014-10-06	2093	1	5	5757.14
2014-10-07	2094	1	5	5683.81
2014-10-08	2095	1	5	5441.71
2014-10-09	2096	1	5	5263.32
2014-10-10	2097	1	5	4911.39
2014-10-11	2098	1	5	3760.98
2014-10-12	2099	1	5	3886.36
2014-10-13	2100	1	5	4608.26
2014-10-14	2101	1	5	4829.56
2014-10-15	2102	1	5	4391.32
2014-10-16	2103	1	5	4157.58
2014-10-17	2104	1	5	3851.05
2014-10-18	2105	1	5	3481.69
2014-10-19	2106	1	5	3595.72
2014-10-20	2107	1	5	4355.08
2014-10-21	2108	1	5	4341.42
2014-10-22	2109	1	5	4133.83
2014-10-23	2110	1	5	4084.69
2014-10-24	2111	1	5	3810.76
2014-10-25	2112	1	5	3580.81
2014-10-26	2113	1	5	3966.63
2014-10-27	2114	1	5	4671.75
2014-10-28	2115	1	5	4471.20
2014-10-29	2116	1	5	4634.45
2014-10-30	2117	1	5	4526.81
2014-10-31	2118	1	5	4651.65
2014-11-01	2119	1	5	3774.36
2014-11-02	2120	1	5	4097.19
2014-11-03	2121	1	5	4579.64
2014-11-04	2122	1	5	4570.35
2014-11-05	2123	1	5	4420.25
2014-11-06	2124	1	5	4344.78
2014-11-07	2125	1	5	4063.39
2014-11-08	2126	1	5	3391.79
2014-11-09	2127	1	5	3803.78
2014-11-10	2128	1	5	4374.04
2014-11-11	2129	1	5	4383.87
2014-11-12	2130	1	5	4774.42
2014-11-13	2131	1	5	4475.06
2014-11-14	2132	1	5	4300.24
2014-11-15	2133	1	5	3652.84
2014-11-16	2134	1	5	3784.52
2014-11-17	2135	1	5	4606.23
2014-11-18	2136	1	5	4425.14
2014-11-19	2137	1	5	4083.15
2014-11-20	2138	1	5	4306.59
2014-11-21	2139	1	5	3729.86
2014-11-22	2140	1	5	3187.76
2014-11-23	2141	1	5	3224.67
2014-11-24	2142	1	5	4328.60
2014-11-25	2143	1	5	4233.41
2014-11-26	2144	1	5	4336.73
2014-11-27	2145	1	5	3975.15
2014-11-28	2146	1	5	4315.08
2014-11-29	2147	1	5	3810.78
2014-11-30	2148	1	5	4061.97
2014-12-01	2149	1	5	5130.13
2014-12-02	2150	1	5	5104.58
2014-12-03	2151	1	5	5487.41
2014-12-04	2152	1	5	5214.18
2014-12-05	2153	1	5	4901.21
2014-12-06	2154	1	5	4295.06
2014-12-07	2155	1	5	4244.29
2014-12-08	2156	1	5	5089.75
2014-12-09	2157	1	5	5326.85
2014-12-10	2158	1	5	4657.01
2014-12-11	2159	1	5	4649.61
2014-12-12	2160	1	5	4429.36
2014-12-13	2161	1	5	3899.61
2014-12-14	2162	1	5	4232.20
2014-12-15	2163	1	5	4820.26
2014-12-16	2164	1	5	5199.98
2014-12-17	2165	1	5	4959.07
2014-12-18	2166	1	5	4676.29
2014-12-19	2167	1	5	4931.86
2014-12-20	2168	1	5	5114.94
2014-12-21	2169	1	5	5126.14
2014-12-22	2170	1	5	7667.83
2014-12-23	2171	1	5	8369.34
2014-12-24	2172	1	5	6103.48
2014-12-25	2173	1	5	4698.36
2014-12-26	2174	1	5	5741.63
2014-12-27	2175	1	5	6020.37
2014-12-28	2176	1	5	4400.34
2014-12-29	2177	1	5	4895.09
2014-12-30	2178	1	5	4704.59
2014-12-31	2179	1	5	3586.33
2015-01-01	2180	1	5	3129.48
2015-01-02	2181	1	5	4071.52
2015-01-03	2182	1	5	3818.74
2015-01-04	2183	1	5	3755.32
2015-01-05	2184	1	5	4323.91
2015-01-06	2185	1	5	4204.74
2015-01-07	2186	1	5	4419.67
2015-01-08	2187	1	5	4802.26
2015-01-09	2188	1	5	4877.30
2015-01-10	2189	1	5	4578.64
2015-01-11	2190	1	5	4396.67
2015-01-12	2191	1	5	4796.74
2015-01-13	2192	1	5	5655.42
2015-01-14	2193	1	5	5464.34
2015-01-15	2194	1	5	5650.22
2015-01-16	2195	1	5	5411.32
2015-01-17	2196	1	5	4491.35
2015-01-18	2197	1	5	4675.66
2015-01-19	2198	1	5	5192.30
2015-01-20	2199	1	5	5099.64
2015-01-21	2200	1	5	5083.97
2015-01-22	2201	1	5	4857.52
2015-01-23	2202	1	5	4470.86
2015-01-24	2203	1	5	3983.45
2015-01-25	2204	1	5	4292.00
2015-01-26	2205	1	5	5322.58
2015-01-27	2206	1	5	4966.18
2015-01-28	2207	1	5	4551.85
2015-01-29	2208	1	5	4915.39
2015-01-30	2209	1	5	4234.99
2015-01-31	2210	1	5	5305.59
2015-02-01	2211	1	5	5025.31
2015-02-02	2212	1	5	5227.07
2015-02-03	2213	1	5	5161.23
2015-02-04	2214	1	5	5139.68
2015-02-05	2215	1	5	4881.78
2015-02-06	2216	1	5	4801.87
2015-02-07	2217	1	5	4448.15
2015-02-08	2218	1	5	4606.39
2015-02-09	2219	1	5	5599.96
2015-02-10	2220	1	5	5452.53
2015-02-11	2221	1	5	5410.89
2015-02-12	2222	1	5	5221.22
2015-02-13	2223	1	5	6240.39
2015-02-14	2224	1	5	5153.18
2015-02-15	2225	1	5	5535.31
2015-02-16	2226	1	5	6259.07
2015-02-17	2227	1	5	6585.16
2015-02-18	2228	1	5	6588.02
2015-02-19	2229	1	5	6074.84
2015-02-20	2230	1	5	6374.03
2015-02-21	2231	1	5	5603.23
2015-02-22	2232	1	5	5396.38
2015-02-23	2233	1	5	6317.29
2015-02-24	2234	1	5	6331.88
2015-02-25	2235	1	5	6011.86
2015-02-26	2236	1	5	5888.68
2015-02-27	2237	1	5	5935.56
2015-02-28	2238	1	5	4893.14
2015-03-01	2239	1	5	5482.55
2015-03-02	2240	1	5	6611.57
2015-03-03	2241	1	5	7171.03
2015-03-04	2242	1	5	6671.97
2015-03-05	2243	1	5	6904.24
2015-03-06	2244	1	5	6703.58
2015-03-07	2245	1	5	5698.34
2015-03-08	2246	1	5	5809.15
2015-03-09	2247	1	5	6963.12
2015-03-10	2248	1	5	7100.28
2015-03-11	2249	1	5	6931.32
2015-03-12	2250	1	5	6772.04
2015-03-13	2251	1	5	6559.39
2015-03-14	2252	1	5	5908.19
2015-03-15	2253	1	5	5961.19
2015-03-16	2254	1	5	7354.06
2015-03-17	2255	1	5	6933.31
2015-03-18	2256	1	5	6164.80
2015-03-19	2257	1	5	6163.63
2015-03-20	2258	1	5	6562.71
2015-03-21	2259	1	5	5599.45
2015-03-22	2260	1	5	6031.84
2015-03-23	2261	1	5	6795.45
2015-03-24	2262	1	5	5621.56
2015-03-25	2263	1	5	5468.18
2015-03-26	2264	1	5	6407.61
2015-03-27	2265	1	5	5759.96
2015-03-28	2266	1	5	4939.68
2015-03-29	2267	1	5	5167.08
2015-03-30	2268	1	5	6266.84
2015-03-31	2269	1	5	6503.44
2015-04-01	2270	1	5	7222.02
2015-04-02	2271	1	5	6538.75
2015-04-03	2272	1	5	6039.73
2015-04-04	2273	1	5	4902.20
2015-04-05	2274	1	5	5547.33
2015-04-06	2275	1	5	6834.95
2015-04-07	2276	1	5	7220.04
2015-04-08	2277	1	5	7447.92
2015-04-09	2278	1	5	7465.89
2015-04-10	2279	1	5	7898.30
2015-04-11	2280	1	5	7443.00
2015-04-12	2281	1	5	6604.12
2015-04-13	2282	1	5	10069.40
2015-04-14	2283	1	5	8052.53
2015-04-15	2284	1	5	7388.50
2015-04-16	2285	1	5	7063.93
2015-04-17	2286	1	5	6961.69
2015-04-18	2287	1	5	5918.81
2015-04-19	2288	1	5	6007.06
2015-04-20	2289	1	5	6503.99
2015-04-21	2290	1	5	6871.88
2015-04-22	2291	1	5	6867.65
2015-04-23	2292	1	5	7098.80
2015-04-24	2293	1	5	6835.30
2015-04-25	2294	1	5	6153.49
2015-04-26	2295	1	5	6373.80
2015-04-27	2296	1	5	7763.22
2015-04-28	2297	1	5	7520.67
2015-04-29	2298	1	5	7630.90
2015-04-30	2299	1	5	6957.53
2015-05-01	2300	1	5	5986.42
2015-05-02	2301	1	5	5362.55
2015-05-03	2302	1	5	4763.62
2015-05-04	2303	1	5	6672.98
2015-05-05	2304	1	5	7310.40
2015-05-06	2305	1	5	7311.22
2015-05-07	2306	1	5	7296.39
2015-05-08	2307	1	5	6828.28
2015-05-09	2308	1	5	5995.09
2015-05-10	2309	1	5	6101.57
2015-05-11	2310	1	5	7907.00
2015-05-12	2311	1	5	7852.51
2015-05-13	2312	1	5	7079.19
2015-05-14	2313	1	5	6422.82
2015-05-15	2314	1	5	6450.85
2015-05-16	2315	1	5	5533.17
2015-05-17	2316	1	5	5357.89
2015-05-18	2317	1	5	5931.09
2015-05-19	2318	1	5	7047.89
2015-05-20	2319	1	5	6845.96
2015-05-21	2320	1	5	6448.10
2015-05-22	2321	1	5	6589.92
2015-05-23	2322	1	5	5713.55
2015-05-24	2323	1	5	6312.61
2015-05-25	2324	1	5	7811.07
2015-05-26	2325	1	5	7084.83
2015-05-27	2326	1	5	7015.62
2015-05-28	2327	1	5	7083.25
2015-05-29	2328	1	5	7330.62
2015-05-30	2329	1	5	6773.50
2015-05-31	2330	1	5	7190.19
2015-06-01	2331	1	5	9144.68
2015-06-02	2332	1	5	9130.51
2015-06-03	2333	1	5	9431.80
2015-06-04	2334	1	5	9435.30
2015-06-05	2335	1	5	8996.81
2015-06-06	2336	1	5	6501.04
2015-06-07	2337	1	5	6411.56
2015-06-08	2338	1	5	5954.95
2015-06-09	2339	1	5	8330.35
2015-06-10	2340	1	5	9050.95
2015-06-11	2341	1	5	8353.92
2015-06-12	2342	1	5	9293.50
2015-06-13	2343	1	5	6658.72
2015-06-14	2344	1	5	8096.32
2015-06-15	2345	1	5	10576.81
2015-06-16	2346	1	5	10173.11
2015-06-17	2347	1	5	10805.23
2015-06-18	2348	1	5	9719.43
2015-06-19	2349	1	5	8840.28
2015-06-20	2350	1	5	7614.18
2015-06-21	2351	1	5	7708.54
2015-06-22	2352	1	5	16476.99
2015-06-23	2353	1	5	10211.00
2015-06-24	2354	1	5	8813.50
2015-06-25	2355	1	5	7175.61
2015-06-26	2356	1	5	9683.09
2015-06-27	2357	1	5	8226.35
2015-06-28	2358	1	5	7127.50
2015-06-29	2359	1	5	7560.26
2015-06-30	2360	1	5	20987.80
2015-07-01	2361	1	5	8233.52
2015-07-02	2362	1	5	7775.59
2015-07-03	2363	1	5	6844.76
2015-07-04	2364	1	5	5322.32
2015-07-05	2365	1	5	5404.37
2015-07-06	2366	1	5	26817.35
2015-07-07	2367	1	5	41866.12
2015-07-08	2368	1	5	68747.57
2015-07-09	2369	1	5	44565.99
2015-07-10	2370	1	5	36422.59
2015-07-11	2371	1	5	40062.56
2015-07-12	2372	1	5	44580.86
2015-07-13	2373	1	5	28651.14
2015-07-14	2374	1	5	16259.41
2015-07-15	2375	1	5	12302.88
2015-07-16	2376	1	5	9920.36
2015-07-17	2377	1	5	8867.94
2015-07-18	2378	1	5	6448.50
2015-07-19	2379	1	5	5540.92
2015-07-20	2380	1	5	6804.69
2015-07-21	2381	1	5	6529.54
2015-07-22	2382	1	5	6191.65
2015-07-23	2383	1	5	6077.43
2015-07-24	2384	1	5	5871.53
2015-07-25	2385	1	5	5016.48
2015-07-26	2386	1	5	5421.89
2015-07-27	2387	1	5	6050.13
2015-07-28	2388	1	5	7490.74
2015-07-29	2389	1	5	9827.42
2015-07-30	2390	1	5	9003.91
2015-07-31	2391	1	5	12259.37
2015-08-01	2392	1	5	11985.81
2015-08-02	2393	1	5	6519.59
2015-08-03	2394	1	5	10682.19
2015-08-04	2395	1	5	13334.37
2015-08-05	2396	1	5	14262.46
2015-08-06	2397	1	5	14832.73
2015-08-07	2398	1	5	8477.75
2015-08-08	2399	1	5	6240.04
2015-08-09	2400	1	5	5895.75
2015-08-10	2401	1	5	7778.85
2015-08-11	2402	1	5	7247.16
2015-08-12	2403	1	5	6985.06
2015-08-13	2404	1	5	6722.24
2015-08-14	2405	1	5	5624.14
2015-08-15	2406	1	5	5165.87
2015-08-16	2407	1	5	5240.52
2015-08-17	2408	1	5	6705.11
2015-08-18	2409	1	5	7246.40
2015-08-19	2410	1	5	6922.13
2015-08-20	2411	1	5	6482.09
2015-08-21	2412	1	5	7014.65
2015-08-22	2413	1	5	6324.28
2015-08-23	2414	1	5	5965.34
2015-08-24	2415	1	5	7250.99
2015-08-25	2416	1	5	6421.95
2015-08-26	2417	1	5	6058.43
2015-08-27	2418	1	5	6348.12
2015-08-28	2419	1	5	6322.27
2015-08-29	2420	1	5	5093.34
2015-08-30	2421	1	5	4923.25
2015-08-31	2422	1	5	6512.89
2015-09-01	2423	1	5	10450.99
2015-09-02	2424	1	5	57339.70
2015-09-03	2425	1	5	11691.04
2015-09-04	2426	1	5	8397.46
2015-09-05	2427	1	5	9595.56
2015-09-06	2428	1	5	9422.32
2015-09-07	2429	1	5	10923.03
2015-09-08	2430	1	5	10985.24
2015-09-09	2431	1	5	6529.16
2015-09-10	2432	1	5	5569.58
2015-09-11	2433	1	5	5792.14
2015-09-12	2434	1	5	5233.74
2015-09-13	2435	1	5	5252.70
2015-09-14	2436	1	5	6612.78
2015-09-15	2437	1	5	6519.43
2015-09-16	2438	1	5	6536.11
2015-09-17	2439	1	5	6760.36
2015-09-18	2440	1	5	6520.63
2015-09-19	2441	1	5	5438.43
2015-09-20	2442	1	5	5390.15
2015-09-21	2443	1	5	6980.37
2015-09-22	2444	1	5	7120.94
2015-09-23	2445	1	5	6677.10
2015-09-24	2446	1	5	6265.47
2015-09-25	2447	1	5	6407.00
2015-09-26	2448	1	5	5398.21
2015-09-27	2449	1	5	5349.28
2015-09-28	2450	1	5	7049.49
2015-09-29	2451	1	5	6938.54
2015-09-30	2452	1	5	6979.52
2015-10-01	2453	1	5	6609.57
2015-10-02	2454	1	5	6902.47
2015-10-03	2455	1	5	5178.59
2015-10-04	2456	1	5	5099.50
2015-10-05	2457	1	5	5992.23
2015-10-06	2458	1	5	6717.74
2015-10-07	2459	1	5	6392.03
2015-10-08	2460	1	5	6936.96
2015-10-09	2461	1	5	5817.20
2015-10-10	2462	1	5	5507.88
2015-10-11	2463	1	5	5248.02
2015-10-12	2464	1	5	6818.48
2015-10-13	2465	1	5	6699.81
2015-10-14	2466	1	5	7117.23
2015-10-15	2467	1	5	7398.46
2015-10-16	2468	1	5	7519.96
2015-10-17	2469	1	5	6814.65
2015-10-18	2470	1	5	6838.28
2015-10-19	2471	1	5	9039.48
2015-10-20	2472	1	5	9194.50
2015-10-21	2473	1	5	10023.71
2015-10-22	2474	1	5	9824.35
2015-10-23	2475	1	5	9017.83
2015-10-24	2476	1	5	8678.09
2015-10-25	2477	1	5	9719.54
2015-10-26	2478	1	5	8714.30
2015-10-27	2479	1	5	10098.70
2015-10-28	2480	1	5	10778.10
2015-10-29	2481	1	5	11175.80
2015-10-30	2482	1	5	10584.42
2015-10-31	2483	1	5	10493.80
2015-11-01	2484	1	5	10247.32
2015-11-02	2485	1	5	12169.14
2015-11-03	2486	1	5	13759.71
2015-11-04	2487	1	5	15128.60
2015-11-05	2488	1	5	14809.90
2015-11-06	2489	1	5	12756.96
2015-11-07	2490	1	5	10797.76
2015-11-08	2491	1	5	11188.35
2015-11-09	2492	1	5	13326.48
2015-11-10	2493	1	5	13191.11
2015-11-11	2494	1	5	12159.60
2015-11-12	2495	1	5	12323.82
2015-11-13	2496	1	5	12138.95
2015-11-14	2497	1	5	11719.47
2015-11-15	2498	1	5	9864.93
2015-11-16	2499	1	5	11967.59
2015-11-17	2500	1	5	11311.84
2015-11-18	2501	1	5	11994.30
2015-11-19	2502	1	5	10082.63
2015-11-20	2503	1	5	11058.17
2015-11-21	2504	1	5	9791.13
2015-11-22	2505	1	5	8737.63
2015-11-23	2506	1	5	10035.95
2015-11-24	2507	1	5	10611.49
2015-11-25	2508	1	5	11140.72
2015-11-26	2509	1	5	11440.64
2015-11-27	2510	1	5	12019.02
2015-11-28	2511	1	5	11434.54
2015-11-29	2512	1	5	10018.45
2015-11-30	2513	1	5	14061.52
2015-12-01	2514	1	5	13713.51
2015-12-02	2515	1	5	13513.63
2015-12-03	2516	1	5	11693.17
2015-12-04	2517	1	5	13704.14
2015-12-05	2518	1	5	15155.52
2015-12-06	2519	1	5	16247.51
2015-12-07	2520	1	5	16136.37
2015-12-08	2521	1	5	17146.85
2015-12-09	2522	1	5	19357.43
2015-12-10	2523	1	5	22901.39
2015-12-11	2524	1	5	23451.35
2015-12-12	2525	1	5	23763.82
2015-12-13	2526	1	5	26222.62
2015-12-14	2527	1	5	28750.17
2015-12-15	2528	1	5	30903.76
2015-12-16	2529	1	5	29782.42
2015-12-17	2530	1	5	31225.93
2015-12-18	2531	1	5	30621.06
2015-12-19	2532	1	5	30553.78
2015-12-20	2533	1	5	31934.47
2015-12-21	2534	1	5	34938.43
2015-12-22	2535	1	5	34210.05
2015-12-23	2536	1	5	36027.62
2015-12-24	2537	1	5	35404.29
2015-12-25	2538	1	5	32649.21
2015-12-26	2539	1	5	18902.63
2015-12-27	2540	1	5	13559.56
2015-12-28	2541	1	5	13691.37
2015-12-29	2542	1	5	14238.81
2015-12-30	2543	1	5	12803.34
2015-12-31	2544	1	5	10944.20
2016-01-01	2545	1	5	9434.94
2016-01-02	2546	1	5	11171.00
2016-01-03	2547	1	5	10241.41
2016-01-04	2548	1	5	12257.58
2016-01-05	2549	1	5	12391.79
2016-01-06	2550	1	5	12072.61
2016-01-07	2551	1	5	13160.08
2016-01-08	2552	1	5	11235.62
2016-01-09	2553	1	5	12346.48
2016-01-10	2554	1	5	13641.90
2016-01-11	2555	1	5	13516.78
2016-01-12	2556	1	5	13136.68
2016-01-13	2557	1	5	12876.84
2016-01-14	2558	1	5	11053.48
2016-01-15	2559	1	5	13401.77
2016-01-16	2560	1	5	12687.60
2016-01-17	2561	1	5	17640.82
2016-01-18	2562	1	5	16307.25
2016-01-19	2563	1	5	14421.57
2016-01-20	2564	1	5	15707.10
2016-01-21	2565	1	5	20240.03
2016-01-22	2566	1	5	15553.23
2016-01-23	2567	1	5	14009.99
2016-01-24	2568	1	5	13654.03
2016-01-25	2569	1	5	18276.74
2016-01-26	2570	1	5	21000.15
2016-01-27	2571	1	5	19939.88
2016-01-28	2572	1	5	22146.01
2016-01-29	2573	1	5	27572.62
2016-01-30	2574	1	5	20857.51
2016-01-31	2575	1	5	21607.57
2016-02-01	2576	1	5	37761.78
2016-02-02	2577	1	5	33595.30
2016-02-03	2578	1	5	18410.13
2016-02-04	2579	1	5	19493.78
2016-02-05	2580	1	5	23046.45
2016-02-06	2581	1	5	24722.20
2016-02-07	2582	1	5	22390.58
2016-02-08	2583	1	5	21297.31
